id,composition,target,pred_0,pred_1,pred_2,pred_3,pred_4,pred_5,pred_6,pred_7,pred_8,pred_9,ale_0,ale_1,ale_2,ale_3,ale_4,ale_5,ale_6,ale_7,ale_8,ale_9
2190,KInSe2,2.68,2.3485865592956543,2.1315269470214844,2.2435386180877686,2.271672010421753,2.0119426250457764,2.2014880180358887,2.1150548458099365,2.3463621139526367,2.3095734119415283,2.2074928283691406,0.09755779057741165,0.09528457373380661,0.07285381108522415,0.08996424823999405,0.11189699172973633,0.09439312666654587,0.06303105503320694,0.07290979474782944,0.1494273692369461,0.11988528817892075
2708,TiC0.9,0.3,1.2106423377990723,0.9188203811645508,0.6308913230895996,0.7664734125137329,1.014768362045288,0.9546060562133789,0.525435209274292,0.9761835336685181,0.7992552518844604,0.8461284637451172,0.1644328534603119,0.19761866331100464,0.13912850618362427,0.17974470555782318,0.17058153450489044,0.2042502462863922,0.17148315906524658,0.18833884596824646,0.5522104501724243,0.17184677720069885
249,Ba2V2Te2O11,3.16,2.7085015773773193,2.535219430923462,2.665555715560913,2.484161615371704,2.6721816062927246,2.573098659515381,2.54766845703125,2.88659930229187,2.823859453201294,2.75828218460083,0.10403566807508469,0.1680147349834442,0.14018607139587402,0.12014801800251007,0.12801909446716309,0.15808764100074768,0.16921895742416382,0.10730587691068649,0.15361015498638153,0.10723798722028732
2947,CuIn2S3.5,1.43,1.3039668798446655,1.2981927394866943,1.4181373119354248,1.2870066165924072,1.244478464126587,1.4305222034454346,1.2960704565048218,1.3116141557693481,1.4094547033309937,1.3436181545257568,0.13140107691287994,0.09954233467578888,0.10589008033275604,0.09857892245054245,0.11116452515125275,0.15888424217700958,0.09048870950937271,0.24516065418720245,0.10596804320812225,0.0953354462981224
691,Pt0.97S2,0.95,0.9410653114318848,0.9740053415298462,0.8229978084564209,0.8782298564910889,0.8726154565811157,0.9576014280319214,0.837295413017273,0.8259261846542358,0.8220558166503906,0.8468325138092041,0.13431917130947113,0.1191854327917099,0.12043981999158859,0.13140197098255157,0.1069948598742485,0.26963889598846436,0.06709969788789749,0.11480732262134552,0.11045951396226883,0.1485362946987152
531,Pb0.999Sn0.001Te,0.18,0.24130332469940186,0.20629096031188965,0.2224184274673462,0.2835339307785034,0.16568756103515625,0.290142297744751,0.18569159507751465,0.3423013687133789,0.2592029571533203,0.20829451084136963,0.07631359249353409,0.07122142612934113,0.07317447662353516,0.0716620683670044,0.06348607689142227,0.07356702536344528,0.04993049427866936,0.10010597109794617,0.08282768726348877,0.06219322606921196
2046,KGaSnSe4,1.73,1.7206472158432007,1.592495322227478,1.8069157600402832,1.7358384132385254,1.7862939834594727,1.7082399129867554,1.556732177734375,1.5434513092041016,1.7454873323440552,1.6877000331878662,0.11488636583089828,0.15841065347194672,0.12462332844734192,0.11105275899171829,0.17814901471138,0.108713299036026,0.06708408892154694,0.1750555783510208,0.12952786684036255,0.11457876861095428
972,CuGaSe2,1.71,1.6481945514678955,1.5785777568817139,1.6467260122299194,1.5791575908660889,1.5625996589660645,1.6287604570388794,1.5966354608535767,1.6819020509719849,1.671354055404663,1.558387279510498,0.1624433845281601,0.14467747509479523,0.09299461543560028,0.13555611670017242,0.15272900462150574,0.13764970004558563,0.0830644741654396,0.14416751265525818,0.1659477949142456,0.16390685737133026
89,CsTbZnTe3,2.12,1.5146420001983643,1.7960721254348755,1.8084522485733032,1.7588165998458862,1.683119535446167,1.8069133758544922,1.766161561012268,1.9090147018432617,1.9556643962860107,1.7718546390533447,0.07389678806066513,0.08608239889144897,0.06494296342134476,0.0768587738275528,0.08720152080059052,0.07121963798999786,0.046359892934560776,0.06469307839870453,0.06640421599149704,0.0555412620306015
3683,CuInSe2,0.95,0.9752181768417358,0.9436120986938477,1.030579924583435,1.0048598051071167,0.9164386987686157,1.057917833328247,0.9563477039337158,1.0357654094696045,1.047731876373291,1.0132818222045898,0.13941003382205963,0.13310199975967407,0.0867089107632637,0.11404010653495789,0.12865513563156128,0.11011489480733871,0.06209134683012962,0.13531988859176636,0.09308795630931854,0.11585887521505356
559,Rb4GeP4Se12,2.0,2.2823612689971924,2.1426339149475098,2.279893636703491,2.1433801651000977,2.1365203857421875,2.170484781265259,2.161858558654785,2.302302122116089,2.2731969356536865,2.2857608795166016,0.09957645833492279,0.06854727864265442,0.06012384966015816,0.05730336159467697,0.0839851126074791,0.07705852389335632,0.03920726850628853,0.05494594946503639,0.06277453154325485,0.06298413872718811
1413,RbI,6.25,6.13142204284668,5.927494049072266,6.165020942687988,6.042000770568848,5.897549629211426,5.967392921447754,5.975935935974121,6.445008754730225,6.184378147125244,6.1933913230896,0.34135502576828003,0.3476964831352234,0.2595847249031067,0.23157057166099548,0.29304957389831543,0.22156943380832672,0.27443912625312805,0.2864566743373871,0.23942628502845764,0.3238096535205841
2445,Ba6Al4B14O33,3.44,3.475743293762207,2.8999619483947754,3.4315733909606934,3.826301336288452,3.1331357955932617,4.529343605041504,3.2790398597717285,3.6750588417053223,3.6264708042144775,2.7662353515625,0.4692634642124176,0.30071336030960083,0.8136082887649536,0.7769569754600525,0.6451995968818665,1.0961041450500488,0.3517588675022125,0.5465588569641113,0.3489142060279846,1.2449575662612915
542,Sm2Te3,0.7,0.4661954641342163,0.3760495185852051,0.465337872505188,0.551784873008728,0.4964185953140259,0.518508791923523,0.47540175914764404,0.5454100370407104,0.5346546173095703,0.5293251276016235,0.21611954271793365,0.14119389653205872,0.12563751637935638,0.16155600547790527,0.10615888237953186,0.2038888931274414,0.11166981607675552,0.16059546172618866,0.20015953481197357,0.11929945647716522
3383,Cd4Sb3,1.25,0.3626401424407959,0.2606925964355469,0.28810393810272217,0.38089048862457275,0.23161554336547852,0.38777172565460205,0.3089841604232788,0.39084887504577637,0.3727806806564331,0.2692418098449707,0.08618971705436707,0.0897897407412529,0.0738837718963623,0.08424925804138184,0.0647522360086441,0.09010204672813416,0.06409504264593124,0.13102060556411743,0.08001969009637833,0.08026905357837677
2879,LiBr,7.5,7.843953609466553,7.945773601531982,8.08104133605957,7.868222236633301,7.576539039611816,7.808837890625,7.786238670349121,8.319526672363281,7.898877143859863,8.10295581817627,0.4770975112915039,0.39633068442344666,0.25033214688301086,0.25765132904052734,0.3349343240261078,0.21540258824825287,0.308681458234787,0.3550736904144287,0.2631586194038391,0.35716429352760315
3070,Cd12Ge17B8O58,4.29,4.480643272399902,4.0315937995910645,3.6901211738586426,2.9890456199645996,3.5884480476379395,4.1080522537231445,4.046833038330078,4.262456893920898,4.267533779144287,3.447871685028076,0.1761462390422821,0.4576602876186371,0.211846262216568,0.6019496321678162,0.15323364734649658,0.13356781005859375,0.1334034949541092,0.24005421996116638,0.13260436058044434,0.2436891347169876
2428,GdIn3S6,1.13,1.1856048107147217,1.1994210481643677,1.3274948596954346,1.2777080535888672,1.0829741954803467,1.329350233078003,1.0740582942962646,1.3593486547470093,1.2327492237091064,1.1740052700042725,0.06099061295390129,0.07292680442333221,0.05544782429933548,0.07300876080989838,0.08078614622354507,0.09935349971055984,0.04990493133664131,0.07141391932964325,0.06791897118091583,0.07557576894760132
186,Bi12GeO20,3.25,2.4706943035125732,2.482149124145508,2.468043804168701,2.618272304534912,2.536555767059326,2.386538505554199,2.6683478355407715,2.517259359359741,2.5241167545318604,2.6455063819885254,0.1050601452589035,0.09084117412567139,0.0943508967757225,0.08862002938985825,0.12309637665748596,0.09530550241470337,0.07593107223510742,0.2510583698749542,0.1682426929473877,0.09256808459758759
3587,AgBiS2,0.9,0.8708318471908569,0.8779699802398682,0.9279861450195312,0.9238975048065186,0.771782636642456,1.0231783390045166,0.9712285995483398,0.9900052547454834,1.030894160270691,0.7840654850006104,0.08266054093837738,0.07532651722431183,0.07297031581401825,0.08522352576255798,0.08053233474493027,0.09173212200403214,0.06398559361696243,0.137198343873024,0.09794855862855911,0.11294170469045639
521,FeSi2,0.95,0.8958998918533325,0.8167731761932373,0.9197317361831665,0.8929325342178345,0.8448141813278198,0.9936225414276123,0.8491500616073608,0.8776994943618774,0.9526253938674927,0.9587447643280029,0.1178998053073883,0.09768046438694,0.08646765351295471,0.09722727537155151,0.10206000506877899,0.11981287598609924,0.058401141315698624,0.12004519999027252,0.10180657356977463,0.1034187451004982
1344,PbS,0.44,0.30907464027404785,0.3099656105041504,0.339114785194397,0.3918040990829468,0.2823789119720459,0.3982992172241211,0.3569927215576172,0.41471779346466064,0.3621934652328491,0.32331907749176025,0.08512897789478302,0.09915893524885178,0.10213212668895721,0.09522689133882523,0.07823905348777771,0.10565242171287537,0.0953526645898819,0.11978314816951752,0.08401911705732346,0.12114144116640091
978,CdSe,1.86,1.824815034866333,1.8130450248718262,1.8152549266815186,1.7870793342590332,1.7227017879486084,1.8097946643829346,1.7626256942749023,1.9098429679870605,1.8583016395568848,1.8142465353012085,0.14738793671131134,0.11218968778848648,0.11744175106287003,0.11244312673807144,0.1441076248884201,0.1167924627661705,0.09083441644906998,0.10880692303180695,0.12121559679508209,0.11693455278873444
2321,Hg0.8Cd0.2Se,1.3,0.9535555839538574,1.0836024284362793,1.073723316192627,0.9378658533096313,0.9700037240982056,0.9605048894882202,1.1081814765930176,1.0557987689971924,1.1046829223632812,1.0974385738372803,0.16683274507522583,0.09940323233604431,0.10515771061182022,0.10938448458909988,0.1411079466342926,0.12106570601463318,0.1486039161682129,0.2076323926448822,0.10561356693506241,0.11951902508735657
3722,Sn2BiS2I3,1.22,0.820182204246521,0.7559322118759155,0.8343609571456909,0.886283278465271,0.802404522895813,0.8957149982452393,0.927005410194397,0.9301954507827759,0.9742326736450195,0.8320587873458862,0.06775646656751633,0.0711260437965393,0.06899449974298477,0.07704906165599823,0.07377073168754578,0.07940080761909485,0.055497024208307266,0.08321638405323029,0.0757790058851242,0.0799160897731781
3174,ErB6,3.5,2.526550769805908,2.146547794342041,2.1824910640716553,2.5075039863586426,2.84492826461792,2.592069625854492,1.5191333293914795,2.429860830307007,2.764388084411621,2.723635673522949,0.2634637653827667,0.38940557837486267,0.3090563714504242,0.21462811529636383,0.35820212960243225,0.29236164689064026,0.18573956191539764,0.43284299969673157,0.2589982748031616,0.2652210295200348
1463,NaCl,8.6,8.33532428741455,8.50135612487793,8.450983047485352,8.264538764953613,8.069299697875977,8.243571281433105,8.276634216308594,8.917823791503906,8.343036651611328,8.652191162109375,0.4281303584575653,0.3735174238681793,0.24942128360271454,0.28772151470184326,0.3244493305683136,0.22547143697738647,0.33998844027519226,0.30922752618789673,0.2613929510116577,0.327913761138916
1677,DyN,2.1,2.5040841102600098,2.5307557582855225,2.6265764236450195,2.5787739753723145,2.3683483600616455,2.5026943683624268,2.4908344745635986,2.744009494781494,2.514570713043213,2.597332715988159,0.14990389347076416,0.14832670986652374,0.10516979545354843,0.10696235299110413,0.14416776597499847,0.17932270467281342,0.08692248165607452,0.1185707151889801,0.12588739395141602,0.10959191620349884
1474,Ba3B1.5S6Sb0.5,3.01,2.6923460960388184,2.7194957733154297,2.7645456790924072,2.727787971496582,2.636051654815674,2.555605888366699,2.488637685775757,2.680656671524048,2.7493557929992676,2.635631561279297,0.08336396515369415,0.08272551745176315,0.06122462451457977,0.07589086890220642,0.08186730742454529,0.08713188022375107,0.048537734895944595,0.06375406682491302,0.06939010322093964,0.05679205432534218
3705,CdS,2.4,2.535987377166748,2.5860846042633057,2.5563549995422363,2.5165555477142334,2.4438626766204834,2.5513010025024414,2.4993093013763428,2.583940029144287,2.595203161239624,2.574782371520996,0.11385135352611542,0.09973527491092682,0.09118106216192245,0.08299294859170914,0.11733421683311462,0.09367610514163971,0.07065112143754959,0.08427150547504425,0.08859466016292572,0.08419942110776901
1342,Zn3As2,0.96,0.9579955339431763,0.9275002479553223,0.9549283981323242,1.0151431560516357,0.8999263048171997,1.0352318286895752,0.9153589010238647,1.0310940742492676,1.0091341733932495,0.8976680040359497,0.24000149965286255,0.1890287548303604,0.16655577719211578,0.19501884281635284,0.16358941793441772,0.2033119797706604,0.13770538568496704,0.28851601481437683,0.23609258234500885,0.19577321410179138
353,ZnAs,0.9,0.8498929738998413,1.040013313293457,1.229079008102417,1.0674043893814087,1.003904938697815,1.2020483016967773,1.1284644603729248,1.0395063161849976,1.1493172645568848,1.011041283607483,0.520110547542572,0.20157435536384583,0.2125527560710907,0.2929268181324005,0.25986236333847046,0.29750314354896545,0.11193165183067322,0.46320441365242004,0.30888986587524414,0.2451099008321762
941,VO2,0.4,0.9663733243942261,0.5269231796264648,1.1027002334594727,0.8352922201156616,0.7710522413253784,1.0879607200622559,0.6580042839050293,0.7129133939743042,0.5515034198760986,0.36088550090789795,0.707410454750061,0.2711874842643738,0.885172426700592,0.7217381000518799,0.4421415627002716,1.5288186073303223,0.458440899848938,0.40537694096565247,0.33710819482803345,0.6743817925453186
3823,AlP,2.5,2.693375587463379,2.4956164360046387,2.5658841133117676,2.7466907501220703,2.5034284591674805,2.5622761249542236,2.4122884273529053,2.613187074661255,2.671077251434326,2.630523204803467,1.059098720550537,0.473361611366272,0.6655097603797913,0.30445531010627747,0.3749236464500427,0.4290546178817749,0.3641427159309387,0.5749529004096985,0.40298590064048767,0.46386662125587463
2894,Ca3B2N4,3.9,4.076623916625977,4.1551666259765625,4.343779563903809,4.231553554534912,3.8919098377227783,4.005452632904053,4.048758506774902,4.297876358032227,4.237255096435547,4.1089019775390625,0.2517424523830414,0.19134917855262756,0.16342324018478394,0.1718231737613678,0.18032705783843994,0.14871270954608917,0.17013783752918243,0.2151874303817749,0.1536867618560791,0.18584845960140228
537,LiCdBO3,4.28,3.2666985988616943,3.51408052444458,3.251408100128174,3.118823528289795,3.327754497528076,3.933198928833008,3.108299970626831,3.317737102508545,4.019351959228516,3.5593862533569336,0.45941150188446045,0.4367736279964447,0.6500549912452698,0.3968380093574524,0.1745760589838028,0.19698341190814972,0.3377804458141327,0.5559523105621338,0.14850091934204102,0.23718102276325226
2480,Tl2Hg3Se4,1.57,1.0370458364486694,1.1048226356506348,0.893183708190918,1.1026486158370972,0.8584424257278442,0.8244259357452393,0.897453784942627,0.9837626218795776,1.0832921266555786,1.1778504848480225,0.44735807180404663,0.10589161515235901,0.14761629700660706,0.13003692030906677,0.11754754930734634,0.0909145399928093,0.2180422693490982,0.0978262722492218,0.1230258122086525,0.23863224685192108
522,RbScSe2O6,4.9,5.387402534484863,5.3258233070373535,5.566354274749756,5.156824111938477,5.166358470916748,5.3084187507629395,4.974370002746582,5.542651176452637,5.508455276489258,5.263166904449463,0.1827002614736557,0.19095619022846222,0.18674227595329285,0.12009263783693314,0.16002768278121948,0.1662544310092926,0.15799355506896973,0.15866714715957642,0.13799946010112762,0.15703609585762024
3728,GaSb,0.72,0.7965728044509888,0.719637393951416,0.7514286041259766,0.7855113744735718,0.6949983835220337,0.7945610284805298,0.7564561367034912,0.8467763662338257,0.798126220703125,0.7519698143005371,0.07330011576414108,0.06494524329900742,0.06032376363873482,0.06635046005249023,0.06551948934793472,0.06749466806650162,0.04854494333267212,0.08648937940597534,0.07279784977436066,0.06323176622390747
1808,CdSe,1.82,1.824815034866333,1.8130450248718262,1.8152549266815186,1.7870793342590332,1.7227017879486084,1.8097946643829346,1.7626256942749023,1.9098429679870605,1.8583016395568848,1.8142465353012085,0.14738793671131134,0.11218968778848648,0.11744175106287003,0.11244312673807144,0.1441076248884201,0.1167924627661705,0.09083441644906998,0.10880692303180695,0.12121559679508209,0.11693455278873444
171,EuSb4S7,0.98,1.1155204772949219,1.1947691440582275,1.1327762603759766,0.9668253660202026,1.0065503120422363,1.1762536764144897,1.1888105869293213,1.1941869258880615,1.3491579294204712,1.2498271465301514,0.07587556540966034,0.06464783847332001,0.05500083789229393,0.07571354508399963,0.09765685349702835,0.0879737138748169,0.0488082692027092,0.07640330493450165,0.08236874639987946,0.06251834332942963
3856,GeSe2,2.36,2.402824878692627,2.2844457626342773,2.42258358001709,2.2523961067199707,2.339909553527832,2.298722982406616,2.3002257347106934,2.424672842025757,2.364548444747925,2.3568854331970215,0.18378351628780365,0.14569707214832306,0.12746436893939972,0.10641550272703171,0.19377732276916504,0.19974097609519958,0.15581147372722626,0.12005690485239029,0.14393635094165802,0.18151891231536865
1074,PbBr2,3.31,3.2248408794403076,3.320889949798584,3.269197940826416,3.1706528663635254,3.1609058380126953,3.255034923553467,3.14174485206604,3.3291573524475098,3.286595344543457,3.263916492462158,0.2385266274213791,0.15007983148097992,0.20543959736824036,0.13022080063819885,0.1866307407617569,0.16509374976158142,0.12548762559890747,0.1229320541024208,0.12447535246610641,0.13651835918426514
3242,SmSb2BO8,3.54,3.5208520889282227,3.4920544624328613,3.651003837585449,3.472306728363037,3.4585351943969727,3.472896099090576,3.5471031665802,3.467960834503174,3.558002471923828,3.60292649269104,0.11490923911333084,0.10909989476203918,0.08996511250734329,0.08080463856458664,0.1174740120768547,0.0832977145910263,0.08966365456581116,0.08380057662725449,0.09286632388830185,0.08521014451980591
1071,Pb0.9Se0.9Ge0.1S0.1,0.32,0.27420568466186523,0.2716101408004761,0.2785043716430664,0.36937761306762695,0.24592173099517822,0.360076904296875,0.27570605278015137,0.4180053472518921,0.31523263454437256,0.31183695793151855,0.052978865802288055,0.05081181228160858,0.044619254767894745,0.06070752441883087,0.05013115331530571,0.04994729533791542,0.036770615726709366,0.07398660480976105,0.052426401525735855,0.05274203047156334
2163,BaClBF4,6.89,7.470884799957275,7.533259391784668,7.5475897789001465,7.277932167053223,6.709194183349609,7.208803176879883,7.626335144042969,7.0354156494140625,7.139575958251953,7.314256191253662,0.8135803937911987,0.6453647613525391,0.2702265977859497,0.5774827599525452,0.33091217279434204,0.29845112562179565,0.6763114333152771,1.8168811798095703,0.3372839093208313,0.5741569995880127
1697,ZnSe,2.83,2.818605661392212,2.8148200511932373,2.7687315940856934,2.7510414123535156,2.701265573501587,2.7561445236206055,2.6789345741271973,2.893419027328491,2.8826608657836914,2.7563414573669434,0.10922841727733612,0.10376574844121933,0.08826596289873123,0.07863900065422058,0.10831061750650406,0.08322633057832718,0.06678328663110733,0.0913785845041275,0.09363183379173279,0.07816041260957718
34,Gd1.05Sc0.95Se3,1.2,1.6202681064605713,1.6823064088821411,1.702948808670044,1.6755690574645996,1.6776649951934814,1.5298023223876953,1.6302931308746338,1.7275102138519287,2.017564535140991,1.615080714225769,0.07578907907009125,0.08234447985887527,0.066292904317379,0.06594713032245636,0.07692728191614151,0.07994067668914795,0.052302055060863495,0.06821555644273758,0.05951683595776558,0.062191277742385864
1672,GaAs0.2P0.8,2.2,2.1462576389312744,2.066660165786743,2.174062967300415,2.1344752311706543,2.1669907569885254,2.155451774597168,2.048269271850586,2.1536622047424316,2.2054455280303955,2.159672498703003,0.06159452348947525,0.06453306972980499,0.0560578927397728,0.05113910511136055,0.07914520055055618,0.060011498630046844,0.041737355291843414,0.05877818912267685,0.05377519875764847,0.050035104155540466
2032,YbSb2S4,1.12,0.9444013833999634,1.0770070552825928,1.023419976234436,1.0067259073257446,1.0899314880371094,1.1374619007110596,1.070133090019226,1.0950549840927124,1.235706090927124,1.1854562759399414,0.06864232569932938,0.0692020058631897,0.05947677418589592,0.06632554531097412,0.09120063483715057,0.0704483687877655,0.042686980217695236,0.06499551236629486,0.06868118047714233,0.05754151940345764
3625,NdLuSe3,1.61,1.4032105207443237,1.5079360008239746,1.471665382385254,1.296526551246643,1.3851861953735352,1.3492662906646729,1.4380173683166504,1.3961727619171143,1.5723457336425781,1.5959185361862183,0.06724399328231812,0.07364454120397568,0.06914108246564865,0.06654463708400726,0.08658476173877716,0.0685117244720459,0.0517403706908226,0.06680963933467865,0.06238127127289772,0.05439996346831322
1770,NaBiS2,0.42,0.331024169921875,0.3784297704696655,0.42148685455322266,0.43439555168151855,0.3548624515533447,0.4448509216308594,0.3427506685256958,0.40375709533691406,0.3891866207122803,0.40278375148773193,0.06993285566568375,0.07337427139282227,0.06877607107162476,0.07743923366069794,0.07186652719974518,0.07934800535440445,0.058702729642391205,0.09131582081317902,0.06546273082494736,0.08131449669599533
2743,Na3WO4Cl,4.99,4.391828536987305,4.9018049240112305,5.209521293640137,4.718156337738037,4.519238471984863,4.824339866638184,5.059525966644287,5.553169250488281,4.870599746704102,4.075924396514893,0.16930410265922546,0.19281665980815887,0.1832830160856247,0.16478630900382996,0.16798344254493713,0.20945198833942413,0.17650990188121796,0.16278035938739777,0.16013763844966888,0.13580229878425598
3230,Zn0.95S0.95Ga0.05P0.05,3.0,2.6662237644195557,2.913250207901001,2.887028455734253,2.9538042545318604,2.8447999954223633,2.877837896347046,2.8790345191955566,2.7327003479003906,3.0605297088623047,2.7829859256744385,0.5016016364097595,0.33569106459617615,0.3939501941204071,0.23943576216697693,0.42268696427345276,0.29235419631004333,0.34420886635780334,0.4006270468235016,0.2622090280056,0.4010564088821411
1352,GaAs,1.51,1.4852180480957031,1.4486236572265625,1.453298807144165,1.47706937789917,1.409717321395874,1.4659123420715332,1.4191646575927734,1.5256922245025635,1.5117723941802979,1.460862636566162,0.07525786012411118,0.07399412244558334,0.06318749487400055,0.06402048468589783,0.07262776792049408,0.0659920945763588,0.050770338624715805,0.07149432599544525,0.0677061602473259,0.05527624487876892
1985,Li2FeSnS4,1.86,1.21156644821167,1.220579743385315,1.4550508260726929,1.0983564853668213,1.211775779724121,1.5250695943832397,1.1416735649108887,1.3861839771270752,1.427377700805664,0.9626195430755615,0.11887212097644806,0.08472985029220581,0.07576190680265427,0.10197873413562775,0.0861421450972557,0.11759117245674133,0.06613928079605103,0.0917719155550003,0.08495894074440002,0.08352003991603851
1772,La2YbCuS5,1.45,1.2401281595230103,1.2076956033706665,1.2150888442993164,1.0185586214065552,1.2245171070098877,1.191471815109253,1.2102562189102173,1.4422115087509155,1.3027262687683105,1.1926735639572144,0.06268594413995743,0.07266803830862045,0.05848139896988869,0.08477293699979782,0.08687105774879456,0.07220157980918884,0.04532692953944206,0.0693206712603569,0.07049628347158432,0.0832139253616333
3000,PbSe,0.35,0.21897995471954346,0.19898223876953125,0.22448444366455078,0.2918663024902344,0.16818392276763916,0.30728936195373535,0.21752500534057617,0.3116830587387085,0.23955655097961426,0.20408105850219727,0.08828013390302658,0.08823379874229431,0.07711601257324219,0.08188436925411224,0.07534845173358917,0.08923410624265671,0.0770244374871254,0.11455661803483963,0.08059055358171463,0.10595317929983139
1152,ReSe2,1.15,1.0117099285125732,0.9349910020828247,1.0471488237380981,0.977424144744873,0.834902286529541,1.0033453702926636,0.9510886669158936,1.0820016860961914,1.018830418586731,0.9614154100418091,0.11600539088249207,0.08568581193685532,0.08336544036865234,0.07900873571634293,0.0882301777601242,0.0866752415895462,0.06014171242713928,0.09088031947612762,0.08458106219768524,0.07862617820501328
3296,InSb0.9As0.1,0.27,0.26276910305023193,0.17487478256225586,0.25291216373443604,0.3324774503707886,0.17126142978668213,0.32609713077545166,0.24257028102874756,0.2979089021682739,0.2356337308883667,0.20675384998321533,0.04684353992342949,0.053197089582681656,0.05163537710905075,0.05824336037039757,0.04796762019395828,0.055981624871492386,0.04101638123393059,0.07655829936265945,0.049904122948646545,0.052305519580841064
2945,PbTe,0.19,0.25298500061035156,0.20704984664916992,0.24180066585540771,0.3144916296005249,0.20431149005889893,0.3264031410217285,0.2198042869567871,0.32105743885040283,0.25703299045562744,0.23834288120269775,0.10886288434267044,0.10410592705011368,0.08740802854299545,0.10773726552724838,0.0784837082028389,0.1060466393828392,0.09958662837743759,0.1288592368364334,0.10982763767242432,0.11092976480722427
1175,InBi2Se4Br,1.21,1.1092499494552612,1.0686078071594238,1.1102707386016846,1.289086103439331,1.0139915943145752,1.241003155708313,1.0447666645050049,1.0502055883407593,1.2986212968826294,1.0882205963134766,0.06943400949239731,0.057233866304159164,0.0595276914536953,0.05731264129281044,0.06901485472917557,0.04980793222784996,0.03915150463581085,0.07350927591323853,0.0534319244325161,0.05287575349211693
